sku	product-id	product-id-type	price	minimum-seller-allowed-price	maximum-seller-allowed-price	item-condition	quantity	add-delete	will-ship-internationally	expedited-shipping	item-note	fulfillment-center-id	merchant-shipping-group-name	product_tax_code
NWWOBG589121	1663962211DPB	2	4040			UsedGood	1	a						
NWWOBG589122	1663961117GEO	2	4104			UsedGood	1	a						
NWWOBA93580	1668000041LSA	2	6276			UsedGood	1	a						
NWWOBG589123	1667992757EMB	2	8417			UsedGood	1	a						
NWWOBG589124	1667986388MHP	2	6340			UsedGood	1	a						
NWWOBG589125	1667916043ADA	2	12858			UsedGood	1	a						
NWWOBA93581	1667913992TMB	2	6628			UsedGood	1	a						
NWWOBG589126	1667912855LSA	2	6484			UsedGood	1	a						
NWWOBA93582	1667901628MHP	2	8305			UsedGood	1	a						
NWWOBG589127	1667824717MEP	2	7890			UsedGood	1	a						
NWWOBG589128	9781408864395	2	5430			UsedGood	1	a						
NWWOBA93583	1663957258LEE	2	4104			UsedGood	1	a						
NWWOBG589129	1663955254LEE	2	4104			UsedGood	1	a						
NWWOBA93584	1663955140LEE	2	4104			UsedGood	1	a						
NWWOBG589130	1663953644GEO	2	4104			UsedGood	1	a						
NWWOBA93585	1663952098GEO	2	4104			UsedGood	1	a						
NWWOBG589131	1663951032LEE	2	4104			UsedGood	1	a						
NWWOBA93586	1663949112GEO	2	4104			UsedGood	1	a						
NWWOBG589132	1663948693ANA	2	4104			UsedGood	1	a						
NWWOBA93587	1663947194GEO	2	4104			UsedGood	1	a						
NWWOBA93588	1663946227LEE	2	4104			UsedGood	1	a						
NWWOBG589133	1663945904GDO	2	4104			UsedGood	1	a						
NWWOBA93589	1663944213LEE	2	4104			UsedGood	1	a						
NWWOBA93590	1663942209GDO	2	4104			UsedGood	1	a						
NWWOBA93591	1663941195DPB	2	4104			UsedGood	1	a						
NWWOBA93592	1663940893DPB	2	4104			UsedGood	1	a						
NWWOBG589134	1663940775GDO	2	4104			UsedGood	1	a						
NWWOBG589135	1663939404LSA	2	3944			UsedGood	1	a						
NWWOBG589136	1663939211GDT	2	3688			UsedGood	1	a						
NWWOBA93593	1663936233GDO	2	3752			UsedGood	1	a						
NWWOBA93594	1663935720GDO	2	3976			UsedGood	1	a						
NWWOBG589137	1663935484GDT	2	4104			UsedGood	1	a						
NWWOBG589138	1663933390MHP	2	4088			UsedGood	1	a						
NWWOBA93595	1663933234OLB	2	4104			UsedGood	1	a						
NWWOBG589139	1663931845LSA	2	4104			UsedGood	1	a						
NWWOBA93596	1663928467MHP	2	4136			UsedGood	1	a						
NWWOBG589140	1663925368GDT	2	4104			UsedGood	1	a						
NWWOBA93597	1663924736GDO	2	4008			UsedGood	1	a						
NWWOBG589141	1663923717GDO	2	3992			UsedGood	1	a						
NWWOBG589142	1663923701LSA	2	3800			UsedGood	1	a						
NWWOBG589143	1663923024GST	2	4104			UsedGood	1	a						
NWWOBA93598	1663919380MHP	2	4104			UsedGood	1	a						
NWWOBG589144	1663918341GDO	2	3928			UsedGood	1	a						
NWWOBA93599	1663916086MHP	2	3960			UsedGood	1	a						
NWWOBG589145	1663915289GDO	2	3912			UsedGood	1	a						
NWWOBA93600	1663913963MHP	2	4104			UsedGood	1	a						
NWWOBG589146	1663913221GST	2	4104			UsedGood	1	a						
NWWOBG589147	1663911415MHP	2	4104			UsedGood	1	a						
NWWOBA93601	1663878913LEE	2	4104			UsedGood	1	a						
NWWOBG589148	1663877872GDO	2	4104			UsedGood	1	a						
NWWOBA93602	1663877252GDO	2	4104			UsedGood	1	a						
NWWOBA93603	1663872125GDO	2	4104			UsedGood	1	a						
NWWOBG589149	1663869308LEE	2	3832			UsedGood	1	a						
NWWOBA93604	1663856920GDO	2	3896			UsedGood	1	a						
NWWOBA93605	1663856086GST	2	4104			UsedGood	1	a						
NWWOBG589150	1663855771LEE	2	4104			UsedGood	1	a						
NWWOBG589151	1663855587GDT	2	4104			UsedGood	1	a						
NWWOBA93606	1663852372MHP	2	4008			UsedGood	1	a						
NWWOBA93607	1663850150MHP	2	4008			UsedGood	1	a						
NWWOBG589152	1663849480ADA	2	3752			UsedGood	1	a						
NWWOBA93608	1663849431IEV	2	4104			UsedGood	1	a						
NWWOBG589153	1663849096MHR	2	3752			UsedGood	1	a						
NWWOBG589154	1663848838MHP	2	3752			UsedGood	1	a						
NWWOBG589155	1663848784MHP	2	3976			UsedGood	1	a						
NWWOBG589156	1663848640IEV	2	4008			UsedGood	1	a						
NWWOBG589157	1663845355TMB	2	4008			UsedGood	1	a						
NWWOBG589158	1663839054IEV	2	3752			UsedGood	1	a						
NWWOBG589159	1663838610LSA	2	4008			UsedGood	1	a						
NWWOBA93609	1663838181IEV	2	3752			UsedGood	1	a						
NWWOBG589160	1663838139IEV	2	3752			UsedGood	1	a						
NWWOBG589161	1663837651IEV	2	3752			UsedGood	1	a						
NWWOBG589162	1663837164EMB	2	4008			UsedGood	1	a						
NWWOBA93610	1663836491LSA	2	4008			UsedGood	1	a						
NWWOBG589163	1663835893MHP	2	4120			UsedGood	1	a						
NWWOBG589164	1663835532MEP	2	4008			UsedGood	1	a						
NWWOBG589165	1663833844LSA	2	4008			UsedGood	1	a						
NWWOBG589166	1663833654TMB	2	4008			UsedGood	1	a						
NWWOBA93611	1663830954TMB	2	4008			UsedGood	1	a						
NWWOBA93612	1663830818TMB	2	4008			UsedGood	1	a						
NWWOBG589167	1663830121MHP	2	4008			UsedGood	1	a						
NWWOBA93613	1663829969CRO	2	3832			UsedGood	1	a						
NWWOBA93614	1667817110MHP	2	6724			UsedGood	1	a						
NWWOBG589168	1667805945OLB	2	6612			UsedGood	1	a						
NWWOBG589169	1667508954GEO	2	5925			UsedGood	1	a						
NWWOBA93615	1667483165GDT	2	6356			UsedGood	1	a						
NWWOBA93616	1667482970GDT	2	5845			UsedGood	1	a						
NWWOBA93617	1667482946LSA	2	5781			UsedGood	1	a						
NWWOBG589170	1667480310MHP	2	7059			UsedGood	1	a						
NWWOBG589171	1667477404GDO	2	6516			UsedGood	1	a						
NWWOBA93618	1667477222GDO	2	7395			UsedGood	1	a						
NWWOBG589172	9780449208137	2	5510			UsedGood	1	a						
NWWOBG589173	1663829435TMB	2	3848			UsedGood	1	a						
NWWOBA93619	1663788696DPB	2	4008			UsedGood	1	a						
NWWOBG589174	1663787979LEE	2	4008			UsedGood	1	a						
NWWOBG589175	1663782718GEO	2	4008			UsedGood	1	a						
NWWOBG589176	1663782704LEE	2	4008			UsedGood	1	a						
NWWOBG589177	1663781700DPB	2	4008			UsedGood	1	a						
NWWOBA93620	1663780176DPB	2	4008			UsedGood	1	a						
NWWOBG589178	1663779296LEE	2	4024			UsedGood	1	a						
NWWOBA93621	1663774002ANA	2	4152			UsedGood	1	a						
NWWOBA93622	1663773194CRO	2	4008			UsedGood	1	a						
NWWOBA93623	1663770564CRF	2	4008			UsedGood	1	a						
NWWOBG589179	1663764637EMB	2	4008			UsedGood	1	a						
NWWOBA93624	1663763044CRT	2	4008			UsedGood	1	a						
NWWOBG589180	1663762532MHR	2	3752			UsedGood	1	a						
NWWOBA93625	1663761790LSA	2	4008			UsedGood	1	a						
NWWOBG589181	1663750775CRF	2	4008			UsedGood	1	a						
NWWOBA93626	1663749825OLB	2	4008			UsedGood	1	a						
NWWOBG589182	1663749431MHP	2	3752			UsedGood	1	a						
NWWOBG589183	1663744546CRF	2	4008			UsedGood	1	a						
NWWOBA93627	1663743908MHP	2	4008			UsedGood	1	a						
NWWOBA93628	1663742311ADA	2	3800			UsedGood	1	a						
NWWOBG589184	1663742064MHR	2	4008			UsedGood	1	a						
NWWOBG589185	1663741393MHR	2	4008			UsedGood	1	a						
NWWOBG589186	1663741245MHR	2	4008			UsedGood	1	a						
NWWOBA93629	1663740838MHR	2	4008			UsedGood	1	a						
NWWOBG589187	1663687921BDB	2	4008			UsedGood	1	a						
NWWOBA93630	1663255023CRT	2	4008			UsedGood	1	a						
NWWOBA93631	1663171809BDT	2	4008			UsedGood	1	a						
NWWOBA93632	1662567217PRT	2	4104			UsedGood	1	a						
NWWOBG589188	1661418349ADA	2	3944			UsedGood	1	a						
NWWOBG589189	1652345835LSA	2	4040			UsedGood	1	a						
NWWOBG589190	1629400306LEE	2	3944			UsedGood	1	a						
NWWOBG589191	1621263036IEV	2	4136			UsedGood	1	a						
NWWOBG589192	1612436781MHA	2	3832			UsedGood	1	a						
NWWOBA93633	1611319700TMB	2	3784			UsedGood	1	a						
NWWOBG589193	1605192798IEV	2	3832			UsedGood	1	a						
NWWOBG589194	9780241400227	2	4471			UsedGood	1	a						
NWWOBG589195	1667476861GST	2	6660			UsedGood	1	a						
NWWOBG589196	1667469467MEP	2	7778			UsedGood	1	a						
NWWOBA93634	1667467367OLB	2	5845			UsedGood	1	a						
NWWOBA93635	1667385167MHA	2	5701			UsedGood	1	a						
NWWOBA93636	1667378107TMB	2	8688			UsedGood	1	a						
NWWOBA93637	1667311075MEP	2	6660			UsedGood	1	a						
NWWOBG589197	1667309878MEP	2	5845			UsedGood	1	a						
NWWOBA93638	1667309560OLB	2	5925			UsedGood	1	a						
NWWOBA93639	1667291527OLB	2	6260			UsedGood	1	a						
NWWOBG589198	1667224197MHP	2	7938			UsedGood	1	a						
NWWOBG589199	1667214311ADA	2	6276			UsedGood	1	a						
NWWOBA93640	1667209229MHP	2	7682			UsedGood	1	a						
NWWOBG589200	1666935870BPE	2	7267			UsedGood	1	a						
NWWOBA93641	1666932880ADA	2	5621			UsedGood	1	a						
NWWOBG589201	1666874023ADA	2	7091			UsedGood	1	a						
NWWOBA93642	1666856362LSA	2	6085			UsedGood	1	a						
NWWOBA93643	1666786848CLB	2	7187			UsedGood	1	a						
NWWOBA93644	1666768039LSA	2	6372			UsedGood	1	a						
NWWOBA93645	1666683550LSA	2	7011			UsedGood	1	a						
NWWOBA93646	1666610638LSA	2	7267			UsedGood	1	a						
NWWOBA93647	1666600547LSA	2	7267			UsedGood	1	a						
NWWOBG589202	1666598138LSA	2	8321			UsedGood	1	a						
NWWOBG589203	1666593639ADA	2	8385			UsedGood	1	a						
NWWOBA93648	1666383668GEO	2	6372			UsedGood	1	a						
NWWOBA93649	1666280158BDO	2	7442			UsedGood	1	a						
NWWOBG589204	1666272855BDO	2	6500			UsedGood	1	a						
NWWOBA93650	1666252438LSA	2	6149			UsedGood	1	a						
NWWOBA93651	1666213011GEO	2	6931			UsedGood	1	a						
NWWOBA93652	1666178959CLB	2	6069			UsedGood	1	a						
NWWOBA93653	1666172067MEP	2	10286			UsedGood	1	a						
NWWOBG589205	1666095682CLB	2	7123			UsedGood	1	a						
NWWOBG589206	1666092899IEV	2	7267			UsedGood	1	a						
NWWOBG589207	1666084986MHP	2	5909			UsedGood	1	a						
NWWOBG589208	1666084933MHP	2	6165			UsedGood	1	a						
NWWOBG589209	1666075546ADA	2	5637			UsedGood	1	a						
NWWOBG589210	1666075023TMB	2	7826			UsedGood	1	a						
NWWOBG589211	1666013065LSA	2	7618			UsedGood	1	a						
NWWOBG589212	1665995608MHP	2	6548			UsedGood	1	a						
NWWOBG589213	1665747624MEP	2	7490			UsedGood	1	a						
NWWOBA93654	1665664812CRI	2	6212			UsedGood	1	a						
NWWOBG589214	1665579300CLB	2	5861			UsedGood	1	a						
NWWOBG589215	1665576080LSA	2	6037			UsedGood	1	a						
NWWOBA93655	1665493648BPF	2	6867			UsedGood	1	a						
NWWOBA93656	1665128180LSA	2	6069			UsedGood	1	a						
NWWOBA93657	1665124186PRI	2	8193			UsedGood	1	a						
NWWOBA93658	1665119258ADA	2	6851			UsedGood	1	a						
NWWOBA93659	1665069973ADA	2	6196			UsedGood	1	a						
NWWOBA93660	1665064929LSA	2	7075			UsedGood	1	a						
NWWOBA93661	1665055910CLB	2	7490			UsedGood	1	a						
NWWOBG589216	1665055053BAB	2	6628			UsedGood	1	a						
NWWOBA93662	1665048185BAB	2	6228			UsedGood	1	a						
NWWOBA93663	1664971573TMB	2	5925			UsedGood	1	a						
NWWOBG589217	1664969259CLB	2	7059			UsedGood	1	a						
NWWOBA93664	1664955244TMB	2	6404			UsedGood	1	a						
NWWOBA93665	1664953275OLB	2	7235			UsedGood	1	a						
NWWOBG589218	1664900566LEE	2	8145			UsedGood	1	a						
NWWOBG589219	9781471174483	2	5510			UsedGood	3	a						
NWWOBG589220	1664880762MEP	2	8209			UsedGood	1	a						
NWWOBA93666	1664796720MHA	2	6117			UsedGood	1	a						
NWWOBA93667	1664794580MEP	2	6117			UsedGood	1	a						
NWWOBA93668	1664792265CLB	2	7075			UsedGood	1	a						
NWWOBG589221	1664786321OLB	2	6117			UsedGood	1	a						
NWWOBA93669	1664780654LSA	2	7826			UsedGood	1	a						
NWWOBG589222	1664777127TMB	2	8193			UsedGood	1	a						
NWWOBG589223	1664545923BAB	2	6452			UsedGood	1	a						
NWWOBG589224	1664535924LSA	2	6548			UsedGood	1	a						
NWWOBG589225	1664441918MEP	2	6053			UsedGood	1	a						
NWWOBG589226	1664441826MEP	2	6053			UsedGood	1	a						
NWWOBG589227	1664441733MEP	2	5893			UsedGood	1	a						
NWWOBG589228	1664435701MEP	2	6053			UsedGood	1	a						
NWWOBG589229	1664371829ADA	2	6740			UsedGood	1	a						
NWWOBA93670	1664278466LSA	2	6484			UsedGood	1	a						
NWWOBA93671	1664272439ADA	2	6085			UsedGood	1	a						
NWWOBG589230	1663967137GEO	2	6740			UsedGood	1	a						
NWWOBA93672	1663965124GEO	2	5701			UsedGood	1	a						
NWWOBA93673	1663964585GEO	2	6180			UsedGood	1	a						
NWWOBA93674	1663916497MHP	2	5989			UsedGood	1	a						
NWWOBG589231	1657693830MHR	2	6851			UsedGood	1	a						
NWWOBG589232	1647348981CHR	2	6244			UsedGood	1	a						
NWWOBG589233	1634739948GEO	2	7954			UsedGood	1	a						
NWWOBG589234	1642154560EMB	2	6196			UsedGood	1	a						
NWWOBA93675	1642153679LSA	2	8465			UsedGood	1	a						
NWWOBA93676	1642150224LSA	2	6324			UsedGood	1	a						
NWWOBG589235	1642150207MHP	2	5605			UsedGood	1	a						
NWWOBA93677	1642146300LSA	2	8704			UsedGood	1	a						
NWWOBA93678	1642146058TMB	2	10781			UsedGood	1	a						
NWWOBA93679	1642144122TMB	2	8896			UsedGood	1	a						
NWWOBG589236	1642144044MHA	2	10781			UsedGood	1	a						
NWWOBG589237	1642143560TMB	2	8704			UsedGood	1	a						
NWWOBA93680	1642111045GEO	2	5941			UsedGood	1	a						
NWWOBG589238	9780385604291	2	6548			UsedGood	1	a						
NWWOBWR219409	9780135045077	2	7666			UsedGood	1	a						
NWWOBG589239	1642109961DPB	2	5637			UsedGood	1	a						
NWWOBA93681	1642090610DPB	2	7203			UsedGood	1	a						
NWWOBG589240	1642088563MEP	2	8465			UsedGood	1	a						
NWWOBG589241	1642087469MEP	2	7506			UsedGood	1	a						
NWWOBG589242	1642086352MEP	2	7714			UsedGood	1	a						
NWWOBA93682	1642086146GEO	2	13209			UsedGood	1	a						
NWWOBG589243	1642085405MEP	2	6740			UsedGood	1	a						
NWWOBG589244	1642082486LSA	2	6436			UsedGood	1	a						
NWWOBA93683	1642081716EMB	2	6931			UsedGood	1	a						
NWWOBA93684	1642081026TMB	2	8401			UsedGood	1	a						
NWWOBG589245	1642081008ADA	2	6803			UsedGood	1	a						
NWWOBA93685	1642080660TMB	2	11724			UsedGood	1	a						
NWWOBA93686	1642077840MHP	2	9551			UsedGood	1	a						
NWWOBG589246	1642076353EMB	2	8465			UsedGood	1	a						
NWWOBA93687	1642075616IEV	2	7794			UsedGood	1	a						
NWWOBA93688	1642074966IEV	2	12075			UsedGood	1	a						
NWWOBG589247	1642073314MHP	2	10286			UsedGood	1	a						
NWWOBG589248	1642073118MHP	2	7203			UsedGood	1	a						
NWWOBG589249	1642071813TMB	2	6005			UsedGood	1	a						
NWWOBG589250	1642070264LSA	2	5957			UsedGood	1	a						
NWWOBA93689	1642068245LSA	2	6260			UsedGood	1	a						
NWWOBA93690	1642066699LSA	2	6676			UsedGood	1	a						
NWWOBA93691	1642156515MEP	2	7634			UsedGood	1	a						
NWWOBG589251	1642155340TMB	2	11676			UsedGood	1	a						
NWWOBG589252	1642517206MEP	2	10845			UsedGood	1	a						
NWWOBA93692	1642514222LSA	2	6516			UsedGood	1	a						
NWWOBA93693	1642514098MEP	2	9503			UsedGood	1	a						
NWWOBA93694	1642512091GDO	2	6260			UsedGood	1	a						
NWWOBA93695	1642510710MHA	2	6724			UsedGood	1	a						
NWWOBA93696	1642508646MHP	2	5749			UsedGood	1	a						
NWWOBG589253	1642507779LSA	2	6995			UsedGood	1	a						
NWWOBA93697	1642503461MHP	2	8657			UsedGood	1	a						
NWWOBA93698	1642502828EMB	2	5717			UsedGood	1	a						
NWWOBG589254	1642502085LSA	2	9327			UsedGood	1	a						
NWWOBA93699	1642501495GDF	2	9567			UsedGood	1	a						
NWWOBG589255	1642499885EMB	2	13513			UsedGood	1	a						
NWWOBG589256	1642499186EMB	2	8385			UsedGood	1	a						
NWWOBA93700	1642498208GDF	2	7299			UsedGood	1	a						
NWWOBA93701	1642497399MEP	2	6356			UsedGood	1	a						
NWWOBA93702	1642495137MHP	2	7506			UsedGood	1	a						
NWWOBA93703	1642494719MEP	2	9232			UsedGood	1	a						
NWWOBG589257	1642492568CHR	2	5749			UsedGood	1	a						
NWWOBA93704	1642491601CHR	2	7506			UsedGood	1	a						
NWWOBG589258	1642490937MHA	2	6165			UsedGood	1	a						
NWWOBA93705	1642489759MHP	2	7554			UsedGood	1	a						
NWWOBA93706	1642487968MHA	2	11676			UsedGood	1	a						
NWWOBG589259	9780582350298	2	4791			UsedGood	1	a						
NWWOBG589260	9780008185329	2	3752			UsedGood	1	a						
NWWOBWR219410	9780330020282	2	2794			UsedGood	3	a						
NWWOBG589261	9781844675517	2	3273			UsedGood	1	a						
NWWOBWR219411	9781841587325	2	3433			UsedGood	1	a						
NWWOBG589262	9780340380154	2	3832			UsedGood	1	a						
NWWOBG589263	9780571215911	2	3912			UsedGood	1	a						
NWWOBG589264	1700058173IEV	2	7011			UsedGood	1	a						
NWWOBG589265	1700057765ALK	2	6292			UsedGood	1	a						
NWWOBG589266	1700057736GEO	2	18864			UsedGood	1	a						
NWWOBG589267	1700057631ALK	2	10446			UsedGood	1	a						
NWWOBG589268	1700056856MHP	2	11484			UsedGood	1	a						
NWWOBG589269	1700056723LEE	2	6308			UsedGood	1	a						
NWWOBG589270	1700056460CRD	2	6292			UsedGood	1	a						
NWWOBA93707	1700056398GEO	2	9807			UsedGood	1	a						
NWWOBG589271	1700056188MHP	2	13241			UsedGood	1	a						
NWWOBG589272	1700055897MHP	2	6292			UsedGood	1	a						
NWWOBG589273	1700055815ALK	2	15350			UsedGood	1	a						
NWWOBG589274	1700055743MHP	2	9807			UsedGood	1	a						
NWWOBG589275	1700055676LEE	2	19471			UsedGood	1	a						
NWWOBA93708	1700055469CAB	2	10158			UsedGood	1	a						
NWWOBA93709	1700055392MHP	2	22299			UsedGood	1	a						
NWWOBG589276	1700055229LEE	2	6692			UsedGood	1	a						
NWWOBA93710	1700054853GEO	2	18864			UsedGood	1	a						
NWWOBA93711	1700054532GEO	2	18864			UsedGood	1	a						
NWWOBG589277	1700054361ABS	2	6292			UsedGood	1	a						
NWWOBA93712	1700054050ABS	2	9423			UsedGood	1	a						
NWWOBA93713	1700053799IEV	2	6292			UsedGood	1	a						
NWWOBG589278	1700053498ABS	2	6292			UsedGood	1	a						
NWWOBG589279	1700053005CRD	2	7123			UsedGood	1	a						
NWWOBA93714	1700052953CRD	2	6867			UsedGood	1	a						
NWWOBG589280	1700052656CRD	2	8736			UsedGood	1	a						
NWWOBG589281	1700052525IEV	2	7363			UsedGood	1	a						
NWWOBA93715	1700052484CRD	2	6292			UsedGood	1	a						
NWWOBA93716	1700052379GEO	2	9807			UsedGood	1	a						
NWWOBG589282	9781846145377	2	5030			UsedGood	1	a						
NWWOBG589283	9781849017039	2	4871			UsedGood	1	a						
NWWOBG589284	9781842820513	2	4072			UsedGood	1	a						
NWWOBG589285	9780913757512	2	12618			UsedGood	1	a						
NWWOBG589286	9780335193035	2	8305			UsedGood	1	a						
NWWOBG589287	1702994084DPB	2	6085			UsedGood	1	a						
NWWOBG589288	1702994054ABS	2	8688			UsedGood	1	a						
NWWOBA93717	1702993968DPB	2	8768			UsedGood	1	a						
NWWOBG589289	1702993742CAB	2	7762			UsedGood	1	a						
NWWOBG589290	1702993566LEE	2	6500			UsedGood	1	a						
NWWOBG589291	1702993542CAB	2	15046			UsedGood	1	a						
NWWOBG589292	1702993144CAB	2	11404			UsedGood	1	a						
NWWOBG589293	1702993050DPB	2	6292			UsedGood	1	a						
NWWOBG589294	1702992058LEE	2	10653			UsedGood	1	a						
NWWOBG589295	1702991578CAB	2	6101			UsedGood	1	a						
NWWOBG589296	1702991551ADA	2	7363			UsedGood	1	a						
NWWOBG589297	1702991505MHP	2	7363			UsedGood	1	a						
NWWOBA93718	1702991441LEE	2	19871			UsedGood	1	a						
NWWOBA93719	1702991336MHP	2	8449			UsedGood	1	a						
NWWOBG589298	1702991095MHP	2	15573			UsedGood	1	a						
NWWOBA93720	1702990954DPB	2	8848			UsedGood	1	a						
NWWOBG589299	1702990694DPB	2	6372			UsedGood	1	a						
NWWOBG589300	1702990622MHP	2	7315			UsedGood	1	a						
NWWOBG589301	1702990535ADA	2	8145			UsedGood	1	a						
NWWOBG589302	1702990379DPB	2	6676			UsedGood	1	a						
NWWOBA93721	1702990310ADA	2	12602			UsedGood	1	a						
NWWOBG589303	1702990259ADA	2	12538			UsedGood	1	a						
NWWOBG589304	1702990245DPB	2	7490			UsedGood	1	a						
NWWOBG589305	1702990089ADA	2	6500			UsedGood	1	a						
NWWOBG589306	1702990021LEE	2	8305			UsedGood	1	a						
NWWOBA93722	1702989787DPB	2	8641			UsedGood	1	a						
NWWOBG589307	1702989547MHP	2	7682			UsedGood	1	a						
NWWOBG589308	1702989488MHP	2	6340			UsedGood	1	a						
NWWOBG589309	1702988557ADA	2	8673			UsedGood	1	a						
NWWOBG589310	1702988517ABS	2	9072			UsedGood	1	a						
NWWOBG589311	1702988513ADA	2	17139			UsedGood	1	a						
NWWOBA93723	1702988451ABS	2	12219			UsedGood	1	a						
NWWOBG589312	1702988371CAB	2	5989			UsedGood	1	a						
NWWOBG589313	1702988270MHP	2	5989			UsedGood	1	a						
NWWOBG589314	9781848734661	2	7027			UsedGood	1	a						
NWWOBG589315	9780304367092	2	5909			UsedGood	1	a						
NWWOBA93724	1643725752MEP	2	8768			UsedGood	1	a						
NWWOBA93725	1643723710CHR	2	6133			UsedGood	1	a						
NWWOBA93726	1643723611ADA	2	8002			UsedGood	1	a						
NWWOBA93727	1643718744MHP	2	5861			UsedGood	1	a						
NWWOBA93728	1643717242MHP	2	6404			UsedGood	1	a						
NWWOBA93729	1643713261LSA	2	7123			UsedGood	1	a						
NWWOBA93730	1643710734IEV	2	6612			UsedGood	1	a						
NWWOBA93731	1643710702ADA	2	7283			UsedGood	1	a						
NWWOBA93732	1643709887IEV	2	7490			UsedGood	1	a						
NWWOBG589316	1643709452ADA	2	5685			UsedGood	1	a						
NWWOBA93733	1643708508EMB	2	6436			UsedGood	1	a						
NWWOBG589317	1643703427ADA	2	6244			UsedGood	1	a						
NWWOBA93734	1643703160IEV	2	6228			UsedGood	1	a						
NWWOBG589318	1643701013TMB	2	11484			UsedGood	1	a						
NWWOBG589319	1643891940LSA	2	6420			UsedGood	1	a						
NWWOBA93735	1643889167EMB	2	6772			UsedGood	1	a						
NWWOBA93736	1643886656LSA	2	8225			UsedGood	1	a						
NWWOBG589320	1643886080ADA	2	6404			UsedGood	1	a						
NWWOBA93737	1643885532TMB	2	6404			UsedGood	1	a						
NWWOBA93738	1643884966MEP	2	7682			UsedGood	1	a						
NWWOBA93739	1643884635MEP	2	8880			UsedGood	1	a						
NWWOBA93740	1643884036EMB	2	9679			UsedGood	1	a						
NWWOBA93741	1643883110MHA	2	9583			UsedGood	1	a						
NWWOBA93742	1643881754MHP	2	5717			UsedGood	1	a						
NWWOBA93743	1643881618MHA	2	11404			UsedGood	1	a						
NWWOBG589321	1643881051EMB	2	7586			UsedGood	1	a						
NWWOBA93744	1643880504MHP	2	6580			UsedGood	1	a						
NWWOBG589322	1643879331MEP	2	8002			UsedGood	1	a						
NWWOBA93745	1643878066MHP	2	8225			UsedGood	1	a						
NWWOBA93746	1643877149IEV	2	8002			UsedGood	1	a						
NWWOBG589323	1643876287MEP	2	6069			UsedGood	1	a						
NWWOBA93747	1643876009MEP	2	7490			UsedGood	1	a						
NWWOBG589324	1643873435MHA	2	6244			UsedGood	1	a						
NWWOBA93748	1643871945TMB	2	12171			UsedGood	1	a						
NWWOBG589325	1643871742LSA	2	8225			UsedGood	1	a						
NWWOBA93749	1643870027CHR	2	9088			UsedGood	1	a						
NWWOBG589326	9780631232087	2	3832			UsedGood	1	a						
NWWOBG589327	9780099531838	2	14216			UsedGood	1	a						
NWWOBG589328	9780312323226	2	6228			UsedGood	1	a						
NWWOBG589329	9780712612821	2	12778			UsedGood	1	a						
NWWOBG589330	9781848325814	2	34663			UsedGood	1	a						
NWWOBWR219412	9781848325814	2	33704			UsedGood	1	a						
NWWOBG589331	9780747590170	2	35302			UsedGood	2	a						
NWWOBG589332	9780241959626	2	6708			UsedGood	1	a						
NWWOBG589333	9780552156189	2	4072			UsedGood	1	a						
NWWOBG589334	9780307269072	2	4871			UsedGood	1	a						
NWWOBG589335	9781787395404	2	11819			UsedGood	1	a						
NWWOBG589336	9780813121536	2	7826			UsedGood	1	a						
NWWOBWR219413	9780866160490	2	5350			UsedGood	1	a						
NWWOBG589337	9780803297845	2	5350			UsedGood	1	a						
NWWOBWR219414	9781861760814	2	5190			UsedGood	1	a						
NWWOBWR219415	9780679404767	2	5190			UsedGood	1	a						
NWWOBG589338	9780393314359	2	5190			UsedGood	1	a						
NWWOBG589339	9781674107455	2	5350			UsedGood	1	a						
NWWOBG589340	9780762737895	2	5190			UsedGood	1	a						
NWWOBWR219416	9780075542810	2	5350			UsedGood	1	a						
NWWOBG589341	9780742559813	2	5190			UsedGood	1	a						
NWWOBG589342	9780195080339	2	5190			UsedGood	1	a						
NWWOBG589343	9781593310295	2	5190			UsedGood	1	a						
NWWOBG589344	9780521520270	2	5350			UsedGood	1	a						
NWWOBWR219417	9780801834929	2	5589			UsedGood	1	a						
NWWOBG589345	9780823945115	2	5270			UsedGood	1	a						
NWWOBG589346	9780811732888	2	5190			UsedGood	1	a						
NWWOBG589347	9780520089297	2	5430			UsedGood	1	a						
NWWOBWR219418	9780691059532	2	5270			UsedGood	1	a						
NWWOBWR219419	9780300048001	2	5430			UsedGood	1	a						
NWWOBWR219420	9780312216061	2	5589			UsedGood	1	a						
NWWOBWR219421	9780802021465	2	5510			UsedGood	1	a						
NWWOBG589348	9780917298233	2	5350			UsedGood	1	a						
NWWOBG589349	9780864736116	2	5350			UsedGood	1	a						
NWWOBWR219422	9780253221858	2	5190			UsedGood	1	a						
NWWOBWR219423	9780691001500	2	5190			UsedGood	1	a						
NWWOBG589350	9780865970274	2	5589			UsedGood	1	a						
NWWOBG589351	9780897335478	2	5510			UsedGood	1	a						
NWWOBWR219424	9780897335478	2	5510			UsedGood	1	a						
NWWOBG589352	9781904955665	2	5350			UsedGood	1	a						
NWWOBG589353	9780195648874	2	5350			UsedGood	2	a						
NWWOBWR219425	9780195648874	2	5350			UsedGood	1	a						
NWWOBWR219426	9780949118042	2	5430			UsedGood	1	a						
NWWOBG589354	9781895811407	2	5350			UsedGood	1	a						
NWWOBG589355	9780304301911	2	5270			UsedGood	1	a						
NWWOBWR219427	9780304301911	2	5270			UsedGood	1	a						
